index;avgpathlength;ID;characters_last_in;charcount;connected_components;filename;author;clustering_coefficient;change_rate_mean;subtitle;final_scene_size_index;maxdegree;title;edgecount;clustering_coefficient_random;component_sizes;segment_count;genretitle;density;year;average_path_length_random;all_in_index;change_rate_std;count_type;avgdegree;spearman_rho_avg;spearman_rho_std;top_rank_char_count;top_rank_char_avg;top_rank_char_std;spearman_rho_content_vs_network;degree_reg_type;degree_reg_val;closeness_reg_type;closeness_reg_val;betweenness_reg_type;betweenness_reg_val;strength_reg_type;strength_reg_val;eigenvector_centrality_reg_type;eigenvector_centrality_reg_val;frequency_reg_type;frequency_reg_val;speech_acts_reg_type;speech_acts_reg_val;words_reg_type;words_reg_val
14;1.9264705882352942;14;ITHURIEL;17;1;1775-Weidmann_Paul-Johann_Faust-lina;Weidmann, Paul;0.7885918003565061;0.661261261261;Ein Allegorisches Drama von fünf Aufzügen;0.058823529411764705;12;Johann Faust;38;0.2713200577200576;[17];38;Drama;0.27941176470588236;1775;1.931595588235296;0.6052631578947368;0.216269700592;scenes;4.470588235294118;0.8415324513349268;0.07701020880875915;1;1.125;;0.7849762630680501;powerlaw;0.3360878160705938;powerlaw;0.45779007955657935;quadratic;0.39362803181635586;powerlaw;0.3119277833330294;quadratic;0.3303483814077879;quadratic;0.31813356243492696;quadratic;0.42904978711277275;powerlaw;0.5192661498052111
162;1.8238095238095238;162;KARDINAL,HELENE,CHOR DER FRAUEN,DIE VERBANNTEN,CHOR DER FRANZÖSISCHEN RITTER;23;2;1867-Roeber_Friedrich-König_Manfred-lina;Roeber, Friedrich;0.6927287688157253;0.78626984127;Oper in fünf Akten;0.21739130434782608;16;König Manfred;65;0.25218119078988643;[21, 2];31;Oper;0.25691699604743085;1867;1.9203162055335965;1.0;0.19657852221;scenes;5.6521739130434785;0.798696533477773;0.13690785496577768;1;1.375;;0.7435644475498105;powerlaw;0.5467742947799217;powerlaw;0.6692779302352381;quadratic;0.5716786368225685;quadratic;0.3530230550220368;quadratic;0.39267555572462143;quadratic;0.36757913472491555;quadratic;0.37233210041384746;quadratic;0.3869157449879086
73;1.705128205128205;73;BÜRGERMEISTER,THOMAS,LENI,LECHNER;13;1;1912-Thoma_Ludwig-Magdalena-lina;Thoma, Ludwig;0.6714618714618715;0.522045855379;Ein Volksstück in drei Aufzügen;0.3076923076923077;11;Magdalena;28;0.34479333444333427;[13];28;Volksstück;0.358974358974359;1912;1.766102564102565;0.9642857142857143;0.201085273093;scenes;4.3076923076923075;0.7704478100270532;0.14547190617102057;1;1.0;;0.6726519337016574;quadratic;0.360816458299289;powerlaw;0.4115174040380838;quadratic;0.2975285442662704;quadratic;0.6158829877745536;quadratic;0.4768749932113243;quadratic;0.39211227019112704;quadratic;0.5339739249060282;quadratic;0.6011644166771994
301;1.936140350877193;301;EIN DRITTER HÄSCHER,VIREN,EIN ANDRER HÄSCHER,EINER III.14,NATHANAEL,VIELE III.14,PAMPHILIO,CHOR DER STUDENTEN,OLYMPIE,LYSANDER,EIN HÄSCHER;76;1;1811-Arnim_Ludwig_Achim_von-Halle-lina;Arnim, Ludwig Achim von;0.8518805012078787;0.754451818606;Ein Studentenspiel in drei Aufzügen;0.14473684210526316;64;Halle;475;0.1669436729002134;[76];49;Studentenspiel;0.16666666666666666;1811;1.9355729824561414;1.0;0.202904999943;scenes;12.5;0.6100706321654501;0.23173699114643112;1;1.0;;0.3562217554884649;quadratic;0.7504075695071277;powerlaw;0.49748197660948235;quadratic;0.5073141956023915;quadratic;0.8378103176440419;quadratic;0.6186272471127774;quadratic;0.6148418713062755;quadratic;0.6343028898061762;quadratic;0.651000617433118
175;1.2483660130718954;175;KÖNIG HEINRICH,DER VIERTE EDLE,ORTRUD,ELSA,DER DRITTE EDLE,DIE MÄNNER,LOHENGRIN,DIE BRABANTER,DER ZWEITE EDLE,DIE FRAUEN,DER ERSTE EDLE;18;1;1850-Wagner_Richard-Lohengrin-lina;Wagner, Richard;0.9103877875936699;0.652211399711;Romantische Oper in drei Aufzügen;0.6111111111111112;17;Lohengrin;115;0.7515803431318128;[18];11;Oper;0.7516339869281046;1850;1.248366013071898;0.8181818181818182;0.233986862136;scenes;12.777777777777779;0.8848897331763528;0.0758278302719558;1;1.75;;0.8381747248319967;exponential;0.7042711311768113;exponential;0.8188994245586738;quadratic;0.5196791779111175;powerlaw;0.5497151268390996;powerlaw;0.591314332035501;powerlaw;0.6009873928172225;quadratic;0.4435386699719118;powerlaw;0.35309507589719435
86;1.9407114624505928;86;MAX,OCTAVIO;23;1;1799-Schiller_Friedrich-Die_Piccolomini-lina;Schiller, Friedrich;0.8188883580187928;0.604049422799;In fünf Aufzügen;0.08695652173913043;15;Die Piccolomini;93;0.36766048613222535;[23];29;;0.3675889328063241;1799;1.658478260869566;0.9655172413793104;0.25510052731;scenes;8.08695652173913;0.6921711468755982;0.1819163900967229;2;2.625;;0.7322445163578066;powerlaw;0.6153348745479446;powerlaw;0.6601620622830415;quadratic;0.43344182135726916;powerlaw;0.6901398668885845;powerlaw;0.5100952666477827;powerlaw;0.4915659044457964;powerlaw;0.5016813280228509;quadratic;0.6136127480507634
308;2.0193548387096776;308;RAPPELKOPF,AUGUST,SOPHIE,LINARIUS,MALCHEN,SILBERKERN,ASTRAGALUS;31;1;1828-Raimund_Ferdinand-Der_Alpenkönig_und_der_Menschenfeind-lina;Raimund, Ferdinand;0.8231757489822005;0.687932737197;Romantisch-komisches Original-Zauberspiel in zwei Aufzügen;0.22580645161290322;22;Der Alpenkönig und der Menschenfeind;131;0.2819830188301552;[31];35;;0.2817204301075269;1828;1.7799075268817017;0.6571428571428571;0.237187739669;scenes;8.451612903225806;0.7031059461813659;0.1542297011816324;1;1.0;;0.6883160230434833;quadratic;0.5552306680277301;powerlaw;0.4058762741629163;quadratic;0.3267123795032586;quadratic;0.513100194051588;quadratic;0.35149339206151153;quadratic;0.30774730735385447;quadratic;0.6468584344367966;quadratic;0.5685317192307902
452;1.8116550116550116;452;LANDLEUTE,BERTA,MELCHTHAL,WALTER FÜRST,RUDENZ,STAUFFACHER;66;1;1804-Schiller_Friedrich-Wilhelm_Tell-lina;Schiller, Friedrich;0.8768973427238799;0.964026915114;Schauspiel;0.09090909090909091;51;Wilhelm Tell;540;0.2517807123885565;[66];15;Schauspiel;0.2517482517482518;1804;1.7590736596736578;0.9333333333333333;0.0498787854246;scenes;16.363636363636363;0.6338433007375411;0.24342655550710063;1;1.375;;0.3800415457699646;quadratic;0.7803416137900683;quadratic;0.7859110662229901;quadratic;0.503484362751166;quadratic;0.7597213322948038;quadratic;0.6803158626256197;quadratic;0.5731958304617093;quadratic;0.6261834548754522;quadratic;0.5593093514507597
220;1.309090909090909;220;HERR VON KALTENBRUNN,FRAU VON TIEFENBORN,HERR VON KREUZWEG,FRÄULEIN AMALIE,FRÄULEIN KAROLINE;11;1;1745-Gottsched_Luise_Adelgunde_Victorie-Das_Testament-lina;Gottsched, Luise Adelgunde Victorie;0.8535353535353536;0.515643274854;Ein deutsches Lustspiel in fünf Aufzügen;0.45454545454545453;9;Das Testament;39;0.7113138528138525;[11];39;Lustspiel;0.7090909090909091;1745;1.2910181818181625;0.9743589743589743;0.259506877492;scenes;7.090909090909091;0.7415628527152138;0.1915313014777746;1;1.125;;0.9427942304653235;exponential;0.43366332665842144;exponential;0.33791067790311624;quadratic;0.30180700128578886;powerlaw;0.5465572691866426;powerlaw;0.5785012640006622;powerlaw;0.42769786596201465;powerlaw;0.43279156440992095;powerlaw;0.5955596432656698
101;1.8300395256916997;101;ZWEITER KÖNIG,DRITTER KÖNIG,HERODES,JOAB,EIN DIENER,SALOME,ALEXANDRA,TITUS,ERSTER KÖNIG;23;1;1849-Hebbel_Friedrich-Herodes_und_Mariamne-lina;Hebbel, Friedrich;0.8366286597744398;0.639729225023;Eine Tragödie in fünf Akten;0.391304347826087;17;Herodes und Mariamne;95;0.375604388769798;[23];35;Tragödie;0.37549407114624506;1849;1.6467588932806312;1.0;0.194009206402;scenes;8.26086956521739;0.8014020838348402;0.09550053045770929;1;1.75;;0.7617459247885207;powerlaw;0.6769620034934736;powerlaw;0.722835430784194;quadratic;0.3749173272733881;powerlaw;0.4334943679425346;quadratic;0.5323889849984885;powerlaw;0.3471327296864506;quadratic;0.4188559677513254;quadratic;0.48505203832363775
205;1.0;205;MARTIN,CASSIAN,DER DIENER,SOPHIE;4;1;1904-Schnitzler_Arthur-Der_tapfere_Cassian-lina;Schnitzler, Arthur;1.0;;Puppenspiel in einem Akt;1.0;3;Der tapfere Cassian;6;1.0;[4];1;;1.0;1904;1.0;1.0;;acts;3.0;1.0;0.0;1;1.0;;;powerlaw;0.09998918340488583;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;powerlaw;0.09998918340488583;powerlaw;0.09998354512098395;powerlaw;0.09998556794097246;powerlaw;0.38789780992195744;linear;0.40159087510363245
260;1.0;260;DER MANN,DIE FRAU;2;1;1774-Leisewitz_Johann_Anton-Die_Pfandung-lina;Leisewitz, Johann Anton;0.0;;;1.0;1;Die Pfandung;1;0.0;[2];1;;1.0;1774;1.0;1.0;;acts;1.0;;;1;1.0;;;powerlaw;0.09998556794097246;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;powerlaw;0.09998556794097246;powerlaw;0.09998903729272812;powerlaw;0.09998556794097246;powerlaw;0.09999132026415058;powerlaw;0.19874772598397095
165;1.4151260504201681;165;GIESECKE,LEOPOLD,SÜLZHEIMER,JOSEPHA,SIEDLER,OTTILIE;36;2;1898-Blumenthal_Oskar-Im_weißen_Rößl-lina;Blumenthal, Oskar;0.8939895618607304;0.693803088803;Lustspiel in drei Aufzügen;0.16666666666666666;33;Im weißen Rößl;350;0.5538151612660596;[35, 1];38;Lustspiel;0.5555555555555556;1898;1.4444444444444435;0.631578947368421;0.168494086105;scenes;19.444444444444443;0.7093918625865216;0.20209174783940154;1;1.25;;0.46281863722001015;powerlaw;0.5292691142699066;exponential;0.7051942933467179;quadratic;0.4160747506587833;powerlaw;0.611809038358982;quadratic;0.40316984381038845;quadratic;0.3681810109674406;quadratic;0.35836166158107685;powerlaw;0.3308773745819551
264;1.3083333333333333;264;JUSTITZRÄTHIN,CHRISTIAN,DOKTOR,WERNER,WALZ,LENCHEN,FRIDERICKE,LANGEN,FELDSCHEER,CAROLINE,WILHELM;16;1;1775-Wagner_Heinrich_Leopold-Die_Reue_nach_der_That-lina;Wagner, Heinrich Leopold;0.8787129537129535;0.768057498057;;0.6875;15;Die Reue nach der That;83;0.691535500263625;[16];6;;0.6916666666666667;1775;1.3083499999999937;1.0;0.117301387032;acts;10.375;0.8851572258822268;0.09709092127283298;1;1.0;;0.8279181853195378;powerlaw;0.6613519077830955;powerlaw;0.6441962981649483;quadratic;0.2955631756576047;powerlaw;0.6547306631283039;powerlaw;0.5172890201385365;powerlaw;0.38672435019391904;powerlaw;0.4102105667306184;powerlaw;0.37622628035625205
241;1.9541160593792173;241;CHOR,MICHAEL,HANSEL,CHERISTANE,HIESEL,ROSA,SENNER UND SENNERINNEN,FLOTTWELL,VALENTIN,LIESE,PEPI;39;1;1834-Raimund_Ferdinand-Der_Verschwender-lina;Raimund, Ferdinand;0.7607106617716699;0.71286976912;Original-Zaubermärchen in drei Aufzügen;0.28205128205128205;30;Der Verschwender;167;0.22574617582963002;[39];45;;0.2253711201079622;1834;1.8839946018893383;1.0;0.24464664452;scenes;8.564102564102564;0.7283976153843488;0.16379376101941315;1;1.125;;0.7037112053979327;quadratic;0.43898230462124177;powerlaw;0.6407199954354634;quadratic;0.4781811095466748;quadratic;0.7473804559051087;quadratic;0.4376277393762984;quadratic;0.6595308476540588;quadratic;0.4470232248291557;quadratic;0.42434308177182367
348;2.53015873015873;348;CHOR,SCHWARZ,STORCH,LISETTE,DIE MÄNNER,DIE WEIBER,MARTHE;49;3;1821-Gleich_Joseph_Alois-Der_Eheteufel_auf_Reisen-lina;Gleich, Joseph Alois;0.8552684277174072;0.695716619981;Lokales Zauberspiel mit Gesang in zwei Aufzügen;0.14285714285714285;23;Der Eheteufel auf Reisen;159;0.13116849363788138;[36, 7, 6];35;;0.13520408163265307;1821;2.2442687074829935;1.0;0.256270562358;scenes;6.489795918367347;0.44716653335657874;0.3148339283018196;1;5.25;;0.24752424996725658;quadratic;0.7800519471453053;powerlaw;0.5426829094750725;quadratic;0.3422236439515366;quadratic;0.8554062311402021;quadratic;0.5882730706753798;quadratic;0.456325119473317;quadratic;0.7176458911364889;quadratic;0.772546511338432
319;1.7391304347826086;319;GUTRUNE,HAGEN,GUNTHER,BRÜNNHILDE;23;1;1876-Wagner_Richard-Götterdämmerung-lina;Wagner, Richard;0.8222446919377865;0.750112766022;;0.17391304347826086;18;Götterdämmerung;86;0.33891513397798595;[23];12;;0.33992094861660077;1876;1.7038774703557282;0.9166666666666666;0.25758158001;scenes;7.478260869565218;0.6092898012310256;0.31163205726194015;1;1.5;;0.22769281094050126;powerlaw;0.4903659535017022;quadratic;0.6675304108817672;quadratic;0.2809450635342302;quadratic;0.5115309062518076;quadratic;0.36505384986145883;quadratic;0.3877694148263252;powerlaw;0.4525231555703635;quadratic;0.515192886080353
199;1.0;199;HOLTVAAGT,BAHNWERTER,FRU;4;1;1919-Boßdorf_Hermann-Bahnmeister_Dood-lina;Boßdorf, Hermann;1.0;0.1875;En nedderdüütsch Drama in fief Akten;0.75;3;Bahnmeister Dood;6;1.0;[4];5;;1.0;1919;1.0;0.4;0.207289049397;acts;3.0;0.9692099788303083;0.025793041406618852;1;1.0;;0.9486832980505139;powerlaw;0.09998918340488583;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;quadratic;0.30391219011938064;quadratic;0.3074804460566215;quadratic;0.3974888284234739;powerlaw;0.3858447342668738;powerlaw;0.39717808380017006
55;1.4476190476190476;55;ANNA,HOCHZEITSLEUTE,HEILING,KÖNIGIN,ERDGEISTER,KONRAD;15;1;1833-Devrient_Philipp_Eduard-Hans_Heiling-lina;Devrient, Philipp Eduard;0.8292400192400192;0.611763038549;Romantische Oper in drei Aufzügen und einem Vorspiel;0.4;12;Hans Heiling;61;0.5826398131498134;[15];29;Oper;0.580952380952381;1833;1.4198095238095458;0.9655172413793104;0.218948703961;scenes;8.133333333333333;0.9277300194981413;0.0448066434330279;1;1.25;;0.9463342512584898;powerlaw;0.5471276056133788;powerlaw;0.6236502242098632;quadratic;0.2818609315049255;powerlaw;0.6124707391673371;quadratic;0.5173419363956056;quadratic;0.5565146388645162;quadratic;0.5255423559348196;powerlaw;0.4739102254438705
232;2.8181818181818183;232;GRAF,STUBENMÄDEL (10),DIRNE;11;1;1902-Schnitzler_Arthur-Reigen-lina;Schnitzler, Arthur;0.1515151515151515;0.675925925926;;0.2727272727272727;3;Reigen;12;0.14892857142857155;[11];10;;0.21818181818181817;1902;2.613727272727269;1.0;0.0261891400439;acts;2.1818181818181817;0.28903421272454183;0.4627501519776054;1;1.875;;-0.29629947167630505;quadratic;0.49118676416860896;powerlaw;0.4905305603152843;exponential;0.7320568258990858;quadratic;0.49118676416860896;quadratic;0.33758799452713895;quadratic;0.4911867641686086;exponential;0.6389202931553677;powerlaw;0.6869289477933834
334;1.4967320261437909;334;FALSTAFF,REICH,CAJUS,ANNA,FRAU REICH,FRAU FLUTH,SPÄRLICH,FENTON;18;1;1849-Mosenthal_Salomon_Hermann_von-Die_lustigen_Weiber_von_Windsor-lina;Mosenthal, Salomon Hermann von;0.8806724684175664;0.657017034456;Komisch-phantastische Oper in drei Aufzügen;0.4444444444444444;17;Die lustigen Weiber von Windsor;77;0.5035809821895605;[18];42;Oper;0.5032679738562091;1849;1.4998692810457446;0.8809523809523809;0.279209826119;scenes;8.555555555555555;0.7501736067826964;0.15976102917640178;1;2.625;;0.7756163696494242;powerlaw;0.528263155112907;powerlaw;0.38847705816727707;quadratic;0.34327326660004953;powerlaw;0.4810053765955461;powerlaw;0.4184984345426941;powerlaw;0.6038906941224953;quadratic;0.4242877348644143;quadratic;0.43219609140246706
268;1.522875816993464;268;ADOLPH,DENISE,GRAF,GERTRUDE,ROSE,DORE,VEIT;18;1;1865-Birch-Pfeiffer_Charlotte-In_der_Heimath-lina;Birch-Pfeiffer, Charlotte;0.8290388623721956;0.557999164578;Original-Schauspiel in fünf Acten;0.3888888888888889;15;In der Heimath;81;0.5296494317410979;[18];39;;0.5294117647058824;1865;1.4720915032679869;0.3076923076923077;0.234299854873;scenes;9.0;0.9220584467036949;0.03677240137896523;1;1.125;;0.9321248528148961;powerlaw;0.8327674626715371;powerlaw;0.9140178674454064;quadratic;0.38276043435975626;powerlaw;0.6340537158049819;quadratic;0.4837499298383362;powerlaw;0.49472571218916284;quadratic;0.4723561945128991;powerlaw;0.4209079307294773
287;2.6062146892655367;287;MARIE,FRANZ,ULRICH;60;1;1859-Lassalle_Ferdinand-Franz_von_Sickingen-lina;Lassalle, Ferdinand;0.8132453192435043;0.764505012531;Eine historische Tragödie;0.05;30;Franz von Sickingen;227;0.12808195044821571;[60];39;Tragödie;0.12824858757062146;1859;2.2114790960451955;0.9487179487179487;0.224577687944;scenes;7.566666666666666;0.6311072606759909;0.15517414185804573;1;1.0;;0.5684724503822396;quadratic;0.8433005744905376;powerlaw;0.6196027390656587;quadratic;0.5498893597743486;quadratic;0.6794032515678585;quadratic;0.5800870433534708;quadratic;0.5892745374782344;quadratic;0.5559167620182023;quadratic;0.4534746763473214
440;1.0277777777777777;440;ZENO,LIGARES,MANDANE,CASSANDRA,LADIKÄ,KNABE;9;1;1805-Günderode_Karoline_von-Magie_und_Schicksal-lina;Günderode, Karoline von;0.9722222222222222;0.354166666667;Drama in drei Akten;0.6666666666666666;8;Magie und Schicksal;35;0.9722222222222011;[9];3;;0.9722222222222222;1805;1.0277777777778003;0.6666666666666666;0.0208333333333;acts;7.777777777777778;0.7732148309099109;0.1325045884553401;1;1.0;;0.8385262098529089;quadratic;0.49118676416860896;quadratic;0.48760449960869723;quadratic;0.49118676416860874;exponential;0.4624017012758448;exponential;0.40473771767146427;quadratic;0.34321556803396924;powerlaw;0.333209002090718;quadratic;0.5233306365222283
329;1.393846153846154;329;FALKE,EISENSTEIN,ROSALINDE,ORLOFSKY,ADELE,FRANK,ALFRED;26;1;1874-Haffner_Carl-Die_Fledermaus-lina;Haffner, Carl;0.8643581306894;0.57737026862;Operette in Drei Aufzügen;0.2692307692307692;22;Die Fledermaus;215;0.6619271733462018;[26];41;Operette;0.6615384615384615;1874;1.338461538461546;0.6829268292682927;0.213091974978;scenes;16.53846153846154;0.6157535731080364;0.2985321935289334;1;3.25;;0.43141426800518734;exponential;0.6858703448134345;exponential;0.5725063521199185;quadratic;0.390421416399949;powerlaw;0.7853824175418167;quadratic;0.6073383488805209;powerlaw;0.34651588643031384;quadratic;0.5245829914277109;quadratic;0.5134357151916098
274;1.4857142857142858;274;REINHOLD,ANNE,RATGEBER,AGNES,LEOPOLD,BRIGITTE,SIMON,KLAUS,ANTON,HANS;21;1;1797-Tieck_Ludwig-Ritter_Blaubart-lina;Tieck, Ludwig;0.7829925676564332;0.904329004329;Ein Ammenmärchen in vier Akten;0.47619047619047616;18;Ritter Blaubart;110;0.5238974543819083;[21];15;Ammenmärchen;0.5238095238095238;1797;1.4769476190475965;0.8666666666666667;0.163538989329;scenes;10.476190476190476;0.759406255839352;0.1613249784530948;1;2.75;;0.7976592943228782;powerlaw;0.8270205082011381;powerlaw;0.7892643104735473;quadratic;0.47480334564054694;powerlaw;0.5529035618616367;powerlaw;0.41701028277596264;powerlaw;0.5177394531180324;quadratic;0.761102186243842;quadratic;0.632430361626995
437;1.1714285714285715;437;DIE OBERSTEN,ZWEITER FELDHERR,ERSTER FELDHERR,ALKMENE,JUPITER,DIE FELDHERREN,MERKUR,SOSIAS,ERSTER OBERSTER,AMPHITRYON,DAS VOLK,DRITTER FELDHERR,ZWEITER OBERSTER;15;1;1807-Kleist_Heinrich_von-Amphitryon-lina;Kleist, Heinrich von;0.937728937728938;0.66156462585;Ein Lustspiel nach Molière;0.8666666666666667;14;Amphitryon;87;0.8289008757908757;[15];22;Lustspiel;0.8285714285714286;1807;1.1714285714285775;1.0;0.201681846677;scenes;11.6;0.6573967125704728;0.19138633700959817;1;1.0;;0.601982714147587;exponential;0.49602365011604477;exponential;0.4278940020589844;quadratic;0.30255127487734734;powerlaw;0.5803144539229532;powerlaw;0.6316773475641979;quadratic;0.46476305082756586;powerlaw;0.43339404615393196;powerlaw;0.4574342260123947
432;1.275;432;GENDARM,LEHMANN,HEINRICH,ANNA,INNOCENTIA,JAKOB,APOTHEKER,KOMMANDANT;16;1;1908-Lautensack_Heinrich-Hahnenkampf-lina;Lautensack, Heinrich;0.9006451881451881;0.607517482517;Eine Komödie in sechs Szenen;0.5;15;Hahnenkampf;87;0.7256545159701401;[16];5;Komödie;0.725;1908;1.275000000000005;0.8;0.138859510534;scenes;10.875;0.8575393478238428;0.10360655712339258;1;1.5;;0.8120580728237421;exponential;0.6668777798907332;exponential;0.7317940114879327;quadratic;0.42399398626404505;powerlaw;0.493705276532836;powerlaw;0.4996352906088152;powerlaw;0.35504926754326205;powerlaw;0.545742470795211;quadratic;0.4650443460038546
189;1.6491228070175439;189;KARL,HAUSVATER,GRAF MONHEIM,DROMER,SOPHIE,LOTTCHEN,GRÄFIN AMALDI,MALER;19;1;1780-Gemmingen-Hornberg_Otto_Heinrich_von-Der_deutsche_Hausvater_oder_die_Familie-lina;Gemmingen-Hornberg, Otto Heinrich von;0.835551582920004;0.596703296703;Ein Schauspiel;0.42105263157894735;15;Der deutsche Hausvater oder die Familie;71;0.4141409648830705;[19];40;Schauspiel;0.4152046783625731;1780;1.602953216374274;0.725;0.244554844041;scenes;7.473684210526316;0.9179567065501575;0.05416916126366718;1;1.5;;0.909490685061998;powerlaw;0.6728183196168342;powerlaw;0.7946403602222715;quadratic;0.4650578218019058;powerlaw;0.5066492706824165;powerlaw;0.45341197486353124;powerlaw;0.5030736833086127;quadratic;0.48245384859976004;quadratic;0.5754186690183385
171;1.5227272727272727;171;PROBST,DIETRICH,RODER,HELLDRUNGEN,MÜNZER,LANDGRAF,HANS;33;1;1888-Alberti_Konrad-Brot-lina;Alberti, Konrad;0.8366668083003942;0.730503565062;Ein soziales Schauspiel in fünf Akten;0.21212121212121213;28;Brot!;260;0.49265539312852796;[33];36;Schauspiel;0.49242424242424243;1888;1.5076344696969644;0.9444444444444444;0.181559125761;scenes;15.757575757575758;0.848516654033885;0.0910040583298472;1;1.0;;0.8512541925041973;powerlaw;0.7087467709201076;powerlaw;0.8097273047165825;quadratic;0.6961583132617255;powerlaw;0.7600691733569457;powerlaw;0.5209295360545545;quadratic;0.7430939920284032;quadratic;0.734704776666544;quadratic;0.5314964110721048
67;1.3455882352941178;67;FÜNFTER JUDE,ERSTER JUDE,HERODES,ZWEITER NAZARENER,ERSTER SOLDAT,ZWEITER JUDE,VIERTER JUDE,JOCHANAAN,HERODIAS,SALOME,ERSTER NAZARENER,DRITTER JUDE;17;1;1905-Lachmann_Hedwig-Salome-lina;Lachmann, Hedwig;0.9169467787114846;0.597527472527;Drama in einem Aufzuge;0.7058823529411765;16;Salome;89;0.6543453957806894;[17];4;;0.6544117647058824;1905;1.3455955882353152;1.0;0.193231038165;scenes;10.470588235294118;0.5887713775522949;0.23701972921015454;1;1.625;;0.5995386302305642;powerlaw;0.34690511536528157;powerlaw;0.4038213513879102;quadratic;0.5771291677751591;powerlaw;0.4129621462412555;powerlaw;0.4343102157497175;quadratic;0.2900658579094606;quadratic;0.5493806682306205;quadratic;0.3883495467214202
95;1.5757575757575757;95;CHOR,ROCCO,PIZARRO,LEONORE,FLORESTAN,FERNANDO,MARZELLINE;12;1;1805-Sonnleithner_Joseph_Ferdinand_von-Fidelio-lina;Sonnleithner, Joseph Ferdinand von;0.8615079365079364;0.639682539683;Oper in zwei Aufzügen;0.5833333333333334;9;Fidelio;36;0.5457757154882154;[12];19;Oper;0.5454545454545454;1805;1.4617424242424477;0.9473684210526315;0.28084362526;scenes;6.0;0.8658366446938863;0.1127788602856785;1;1.125;;0.9033517474653049;quadratic;0.6447391785495;powerlaw;0.7603909837012087;quadratic;0.38905678600210836;quadratic;0.6728308429374468;quadratic;0.6164847579886457;powerlaw;0.44948846925709585;quadratic;0.4803545140067854;quadratic;0.42362700813027854
35;1.2;35;OTTO,EDMUND,ANTONIE,HAHNENSPORN;5;1;1849-Benedix_Julius_Roderich-Die_Hochzeitsreise-lina;Benedix, Julius Roderich;0.8666666666666666;0.377083333333;Lustspiel in zwei Aufzügen;0.8;4;Die Hochzeitsreise;8;0.8028666666666674;[5];9;Lustspiel;0.8;1849;1.2000000000000226;0.4444444444444444;0.128543523758;scenes;3.2;0.4790657789881365;0.36352715646617556;1;1.625;;0.09999999999999999;quadratic;0.34321556803396935;quadratic;0.3047456019832143;quadratic;0.49191765902920226;exponential;0.44640344929635556;exponential;0.5312913746108909;powerlaw;0.35997194491400986;linear;0.4094434572548774;powerlaw;0.48676544716575487
415;1.4083333333333334;415;DIE JÜNGEREN PILGER,VENUS,MÄNNERGESANG,TANNHÄUSER,WOLFRAM;16;1;1845-Wagner_Richard-Tannhäuser_und_Der_Sängerkrieg_auf_Wartburg-lina;Wagner, Richard;0.8868714618714619;0.790984848485;Grosse romantische Oper in drei Akten;0.3125;15;Tannhäuser und Der Sängerkrieg auf Wartburg;71;0.5918257575757575;[16];11;Oper;0.5916666666666667;1845;1.4086833333333197;1.0;0.101586615506;scenes;8.875;0.6685079063877065;0.19768341856865937;1;1.0;;0.6322772534773808;powerlaw;0.47390641388159005;powerlaw;0.5385092384089981;quadratic;0.2973665309751412;powerlaw;0.5298990508824597;powerlaw;0.48488195340602214;quadratic;0.505712282079543;quadratic;0.47931153085038825;quadratic;0.42144453705807816
50;1.9916666666666667;50;ERZBISCHOF,FÜRST;16;1;1776-Leisewitz_Johann_Anton-Julius_von_Tarent-lina;Leisewitz, Johann Anton;0.6280257936507937;0.701428571429;Ein Trauerspiel;0.125;9;Julius von Tarent;33;0.2596220959595957;[16];36;Trauerspiel;0.275;1776;1.9716166666666664;0.8888888888888888;0.234634854059;scenes;4.125;0.8101860027586409;0.11784549453362186;1;1.0;;0.72406200617747;powerlaw;0.5672155275324877;powerlaw;0.5242693015529554;quadratic;0.2702607755367866;quadratic;0.6631877410575522;quadratic;0.54274995954216;powerlaw;0.3454690548459347;powerlaw;0.4043213737056366;powerlaw;0.38896922251600563
306;1.0;306;EDUARD,DER KLEINE,GEORG,ANNA;4;1;1903-Schnitzler_Arthur-Der_Puppenspieler-lina;Schnitzler, Arthur;1.0;;Studie in einem Aufzug;1.0;3;Der Puppenspieler;6;1.0;[4];1;;1.0;1903;1.0;1.0;;acts;3.0;1.0;0.0;1;1.0;;;powerlaw;0.09998918340488583;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;powerlaw;0.09998918340488583;powerlaw;0.09998354512098395;powerlaw;0.09998556794097246;powerlaw;0.3610501501524851;powerlaw;0.36870760453887086
389;1.0;389;GALLEN,KÖNIG;8;1;1844-Laube_Heinrich-Struensee-lina;Laube, Heinrich;1.0;0.557392026578;Tragödie in fünf Akten;0.25;7;Struensee;28;1.0;[8];44;Tragödie;1.0;1844;1.0;0.09090909090909091;0.234434982439;scenes;7.0;0.8867331815978636;0.09634397334885472;1;1.0;;0.9047619047619048;powerlaw;0.09999399520617425;powerlaw;0.09998556794097246;quadratic;0.0033670033670032407;powerlaw;0.569687508107195;powerlaw;0.822439082806996;powerlaw;0.6841206263876812;powerlaw;0.7873858872937336;powerlaw;0.5384437489522222
